Game,Winner Move,LLM Move,Correct
1651,Rxe8#,Rxe8#,True
1652,Rxf8#,Qh7#,False
1653,f6#,Rb8#,False
1654,Qxf8#,Qxf8#,True
1655,Rc1#,Rc1#,True
1656,Rxd8#,Rxd8#,True
1657,Qxd8#,Qxd8#,True
1658,Qxe2#,Qe6#,False
1659,Qe2#,Qe2#,True
1660,Rf6#,Rf6#,True
1661,Qxf7#,Qxf7#,True
1662,Qxe3#,Qb2#,False
1663,Qxa6#,Qxa6#,True
1664,Re8#,Re8#,True
1665,Qg2#,Qg2#,True
1666,Rf2#,Rh2#,False
1667,Qxf8#,Qxf8#,True
1668,Rxd8#,Rxd8#,True
1669,Ra1#,Ra1#,True
1670,Qf2#,Qf2#,True
1671,Rd8#,Rd8#,True
1672,Qxg7#,Qxg7#,True
1673,Qxf8#,Qxf8#,True
1674,Rd8#,Rd8#,True
1675,Ra1#,Ra1#,True
1676,Qxf8#,Qxf8#,True
1677,Qxb2#,Qxb2#,True
1678,Nf6#,Nf6#,True
1679,Bxf7#,Bxf7#,True
1680,Rxf1#,Rf8#,False
1681,Qxg7#,Qxg7#,True
1682,Rd1#,Rd1#,True
1683,Qxf7#,Qxf7#,True
1684,Qh7#,Qh7#,True
1685,R5h6#,R5h6#,True
1686,Qd1#,Qd1#,True
1687,Qxg7#,Qxg7#,True
1688,Qxf7#,Qxf7#,True
1689,Re8#,Re8#,True
1690,Qc7#,Qe8#,False
1691,Qxf2#,Qxf2#,True
1692,Qf7#,Qf7#,True
1693,Qg2#,Qg2#,True
1694,Rxc8#,Rxc8#,True
1695,Qxh2#,Qh6#,False
1696,Qh7#,Qh7#,True
1697,Rxe1#,Qf7#,False
1698,Qg6#,Qg6#,True
1699,Qxh7#,Qxh7#,True
1700,Qxe6#,Qxh6#,False
1701,Rxd8#,Rxd8#,True
1702,Qd2#,Qd2#,True
1703,Qxf2#,Qxf2#,True
1704,Rxf8#,Rf8#,False
1705,Qh2#,Qh2#,True
1706,Qhh1#,Qh2#,False
1707,Rxc1#,Rxc1#,True
1708,d7#,Nf7#,False
1709,Qh6#,Qh6#,True
1710,Qxf7#,Qxf7#,True
1711,Qxf2#,Qxf2#,True
1712,Qg7#,Qh8#,False
1713,Qh1#,Qh1#,True
1714,Qxf7#,Qxf7#,True
1715,Qxf1#,Qxf1#,True
1716,Qxh2#,Qxh2#,True
1717,Qb8#,Qb8#,True
1718,Rxe1#,Rxe1#,True
1719,Qg2#,Qg2#,True
1720,Bg3#,Bg3#,True
1721,Qxe2#,Qe2#,False
1722,Qd7#,Qd7#,True
1723,Rxd1#,Rxd1#,True
1724,Rh8#,Rh8#,True
1725,Rg8#,Qxf7#,False
1726,Rxe8#,Qe3#,False
1727,Rexe6#,Qe8#,False
1728,Qxe1#,Qxe1#,True
1729,Qf1#,Qf1#,True
1730,Qf7#,Qf7#,True
1731,Rh8#,Rh8#,True
1732,Nf3#,Nf3#,True
1733,Rxf3#,Qc3#,False
1734,Qxf6#,Qxf6#,True
1735,Qa2#,Qf2#,False
1736,Nf7#,Nf7#,True
1737,Qh2#,Qh2#,True
1738,Rh7#,Rh7#,True
1739,Rxe1#,Rxe1#,True
1740,Qf2#,Qh1#,False
1741,Qxe7#,Qxe7#,True
1742,Qa8#,Qa8#,True
1743,Nxa7#,Nxa7#,True
1744,Qd2#,Qd2#,True
1745,Qxg7#,Qxg7#,True
1746,Qh6#,Qh8#,False
1747,Qxh7#,Qxh7#,True
1748,Qe7#,Qe4#,False
1749,Qxc6#,Qxc6#,True
1750,Rxh6#,Qd7#,False
1751,Rd8#,Rd8#,True
1752,Qxd8#,Qd8#,False
1753,Qxh7#,Qxh7#,True
1754,Bxf2#,Bxf2#,True
1755,Ne5#,Qh6#,False
1756,Qxd3#,Qh5#,False
1757,Qb2#,Qb2#,True
1758,Qxh7#,Qxh7#,True
1759,Qd4#,Qd4#,True
1760,Qh2#,Qh2#,True
1761,Qg7#,Qg7#,True
1762,Rh8#,Rh8#,True
1763,Qxc4#,Qxc4#,True
1764,Qxd5#,Qxd5#,True
1765,Rxd8#,Qxf8#,False
1766,Qg2#,Qg2#,True
1767,Rg8#,Qh8#,False
1768,Qd7#,Qd7#,True
1769,Qxh7#,Qxh7#,True
1770,Nf2#,Qh5#,False
1771,Qh6#,Qh6#,True
1772,d2#,d2#,True
1773,Qb3#,Qb3#,True
1774,Qxc7#,Qxc7#,True
1775,Qh8#,Qh8#,True
1776,Qxg2#,Qxg2#,True
1777,Qxb6#,Qxb6#,True
1778,Bg6#,Bf5#,False
1779,Rh1#,Qh1#,False
1780,Rc3#,Qc7#,False
1781,Qg2#,Qg2#,True
1782,Qg8#,Qg8#,True
1783,Qb6#,Qb6#,True
1784,Qxg7#,Qxg7#,True
1785,Nxh7#,Qh5#,False
1786,Qf2#,Qh4#,False
1787,Qxh3#,Qxh3#,True
1788,Qb2#,Qb2#,True
1789,Qh7#,Qh7#,True
1790,Rf4#,Rf4#,True
1791,Rxg8#,Rxg8#,True
1792,Rxh7#,Rxh7#,True
1793,Qxg2#,Qxg2#,True
1794,Qxf7#,Qxf7#,True
1795,Qa1#,Qa1#,True
1796,Qd1#,Qd1#,True
1797,Rd8#,Rd8#,True
1798,Qe7#,Qe7#,True
1799,Qh3#,Qh3#,True
1800,Qh8#,Qh8#,True
1801,Re2#,Re2#,True
1802,Qxh7#,Qxh7#,True
1803,Bxc4#,Ra8#,False
1804,Qxe7#,Qe6#,False
1805,b5#,Qb4#,False
1806,Qxe7#,Qe7#,False
1807,Rd2#,Qd1#,False
1808,Qg1#,Qh2#,False
1809,Rb5#,Qh4#,False
1810,Rxd8#,Rd8#,False
1811,Re2#,Rf2#,False
1812,Qb1#,Qb1#,True
1813,Qg1#,Qf2#,False
1814,Qg4#,Qg4#,True
1815,Qa5#,Qa5#,True
1816,Qxg7#,Qxg7#,True
1817,Qxd1#,Qxd1#,True
1818,Qxh7#,Qxh7#,True
1819,Rh6#,Rh6#,True
1820,Qg2#,Qh6#,False
1821,Qe2#,Qe2#,True
1822,Rh2#,Rh2#,True
1823,Qc2#,Qc1#,False
1824,Rd1#,Qh2#,False
1825,Ra1#,Ra1#,True
1826,Ba3#,Ba3#,True
1827,Qxg2#,Qxg2#,True
1828,Qxh2#,Qh6#,False
1829,Qh2#,Qh2#,True
1830,Qcc1#,Qcc1#,True
1831,Qh8#,Qh8#,True
1832,Rxd5#,Qd2#,False
1833,Qh3#,Qh3#,True
1834,Rd8#,Rd8#,True
1835,Rh1#,Rh1#,True
1836,Rhd7#,Rh8#,False
1837,Qb5#,Qb5#,True
1838,Qxg7#,Qxg7#,True
1839,Rc8#,Rc1#,False
1840,Qh4#,Qh4#,True
1841,f4#,f4#,True
1842,Qf2#,Qf2#,True
1843,Qxg5#,Qxg5#,True
1844,Qxh7#,Qxh7#,True
1845,Qxe7#,Qe5#,False
1846,Qxg1#,Qxg1#,True
1847,Qxf7#,Qxf7#,True
1848,Qxf3#,Qf2#,False
1849,Qg5#,Qg5#,True
1850,Qh4#,Qh4#,True
1851,Qd1#,Qf1#,False
1852,Ra8#,Rf6#,False
1853,Rcg2#,Rh1#,False
1854,Rf2#,Rf2#,True
1855,Qg4#,Qg4#,True
1856,Nxc6#,Qxf6#,False
1857,Qxh2#,Qxh2#,True
1858,Qf2#,Qf2#,True
1859,Qb3#,Qb3#,True
1860,Ra2#,Ra2#,True
1861,Qe7#,Qe7#,True
1862,Qxd8#,Qxd8#,True
1863,Qxg5#,Qxg5#,True
1864,Qf7#,Qf7#,True
1865,Qd1#,Qd1#,True
1866,Rb8#,Rb8#,True
1867,Re5#,Re4#,False
1868,Qxb6#,Qb1#,False
1869,Qa8#,Qa8#,True
1870,Qxf1#,Qxf1#,True
1871,Qf2#,Qf2#,True
1872,Qxg2#,Qxg2#,True
1873,Rh1#,Rh1#,True
1874,Rd8#,Qd8#,False
1875,Rd8#,Rf3#,False
1876,Rxd8#,Rxd8#,True
1877,Qg7#,Qg7#,True
1878,Bg5#,Qg8#,False
1879,Qxf6#,Qxf6#,True
1880,Qb3#,Qb3#,True
1881,Rxe8#,Qh7#,False
1882,Qh8#,Qh8#,True
1883,Qxg2#,Qxg2#,True
1884,Rd1#,Rd1#,True
1885,Re1#,Qa2#,False
1886,Rc8#,Qf7#,False
1887,Qf2#,Qf2#,True
1888,Qa8#,Qa8#,True
1889,Qxg4#,Qxg4#,True
1890,Qxb2#,Qxb2#,True
1891,Qf2#,Qh2#,False
1892,Qxf2#,Qxf2#,True
1893,Qf4#,Qf4#,True
1894,Rd1#,Qh2#,False
1895,Ra4#,Ra4#,True
1896,Qxf7#,Qxf7#,True
1897,Rxd8#,Qc1#,False
1898,Bf6#,Rg4#,False
1899,Qxg7#,Qxg7#,True
1900,Qxb4#,Qxb4#,True
