Game,Winner Move,LLM Move,Correct
1648,Qf7#,Qf7#,True
1649,Nf3#,Rf4#,False
1650,Rg1#,Qh8#,False
1651,Rxe8#,Rxe8#,True
1652,Rxf8#,Qh7#,False
1653,f6#,Rb8#,False
1654,Qxf8#,Qxf8#,True
1655,Rc1#,Rc8#,False
1656,Rxd8#,Rxd8#,True
1657,Qxd8#,Qd8#,False
1658,Qxe2#,Qxe2#,True
1659,Qe2#,Qe3#,False
1660,Rf6#,Rf6#,True
1661,Qxf7#,Qxf7#,True
1662,Qxe3#,Qxe3#,True
1663,Qxa6#,Qxa6#,True
1664,Re8#,Re8#,True
1665,Qg2#,Qg2#,True
1666,Rf2#,Rf2#,True
1667,Qxf8#,Qxf8#,True
1668,Rxd8#,Qc5#,False
1669,Ra1#,Ra1#,True
1670,Qf2#,Qf2#,True
1671,Rd8#,Rd8#,True
1672,Qxg7#,Qh5#,False
1673,Qxf8#,Qxf8#,True
1674,Rd8#,Rd8#,True
1675,Ra1#,Ra1#,True
1676,Qxf8#,Qxf8#,True
1677,Qxb2#,Qa1#,False
1678,Nf6#,Nf6#,True
1679,Bxf7#,Rh5#,False
1680,Rxf1#,Rxf1#,True
1681,Qxg7#,Qxg7#,True
1682,Rd1#,Rd1#,True
1683,Qxf7#,Qxf7#,True
1684,Qh7#,Qh7#,True
1685,R5h6#,R5h6#,True
1686,Qd1#,Qd1#,True
1687,Qxg7#,Qxg7#,True
1688,Qxf7#,Qxf7#,True
1689,Re8#,Re8#,True
1690,Qc7#,Qc7#,True
1691,Qxf2#,Qxf2#,True
1692,Qf7#,Qf7#,True
1693,Qg2#,Qg2#,True
1694,Rxc8#,Rxc8#,True
1695,Qxh2#,Qxh2#,True
1696,Qh7#,Qh7#,True
1697,Rxe1#,Qf7#,False
1698,Qg6#,Qh7#,False
1699,Qxh7#,Qxh7#,True
1700,Qxe6#,Qxe6#,True
1701,Rxd8#,Qh7#,False
1702,Qd2#,Qd2#,True
1703,Qxf2#,Qxf2#,True
1704,Rxf8#,Rxf8#,True
1705,Qh2#,Qh2#,True
1706,Qhh1#,Qh4#,False
1707,Rxc1#,Rc1#,False
1708,d7#,d7#,True
1709,Qh6#,Qh6#,True
1710,Qxf7#,Qxf7#,True
1711,Qxf2#,Qxf2#,True
1712,Qg7#,Qh8#,False
1713,Qh1#,Qh1#,True
1714,Qxf7#,Qxf7#,True
1715,Qxf1#,Qxf1#,True
1716,Qxh2#,Qxh2#,True
1717,Qb8#,Qh8#,False
1718,Rxe1#,Rxe1#,True
1719,Qg2#,Qh1#,False
1720,Bg3#,Qh1#,False
1721,Qxe2#,Qxe2#,True
1722,Qd7#,Qd7#,True
1723,Rxd1#,Rxd1#,True
1724,Rh8#,Rh8#,True
1725,Rg8#,Qg3#,False
1726,Rxe8#,Qh3#,False
1727,Rexe6#,Qxg5#,False
1728,Qxe1#,Qxe1#,True
1729,Qf1#,Qf1#,True
1730,Qf7#,Qf7#,True
1731,Rh8#,Rh8#,True
1732,Nf3#,Qb4#,False
1733,Rxf3#,Rxf3#,True
1734,Qxf6#,Qh2#,False
1735,Qa2#,Qa2#,True
1736,Nf7#,Nf7#,True
1737,Qh2#,Qh2#,True
1738,Rh7#,Rh7#,True
1739,Rxe1#,Rxe1#,True
1740,Qf2#,Qf2#,True
1741,Qxe7#,Qxe7#,True
1742,Qa8#,Qa8#,True
1743,Nxa7#,Qh3#,False
1744,Qd2#,Qd2#,True
1745,Qxg7#,Qxg7#,True
1746,Qh6#,Qh8#,False
1747,Qxh7#,Qxh7#,True
1748,Qe7#,Qe7#,True
1749,Qxc6#,Qxc6#,True
1750,Rxh6#,Rxh6#,True
1751,Rd8#,Rd8#,True
1752,Qxd8#,Qg1#,False
1753,Qxh7#,Qxh7#,True
1754,Bxf2#,Bxf2#,True
1755,Ne5#,Qh6#,False
1756,Qxd3#,Qxd3#,True
1757,Qb2#,Qb2#,True
1758,Qxh7#,Qxh7#,True
1759,Qd4#,Qd4#,True
1760,Qh2#,Qh2#,True
1761,Qg7#,Qg7#,True
1762,Rh8#,Rh8#,True
1763,Qxc4#,Qxc4#,True
1764,Qxd5#,Qxd5#,True
1765,Rxd8#,Qxf8#,False
1766,Qg2#,Qg2#,True
1767,Rg8#,Qh8#,False
1768,Qd7#,Qa8#,False
1769,Qxh7#,Qxh7#,True
1770,Nf2#,Qh5#,False
1771,Qh6#,Qh6#,True
1772,d2#,Ne2#,False
1773,Qb3#,Qb3#,True
1774,Qxc7#,Qxc7#,True
1775,Qh8#,Qh8#,True
1776,Qxg2#,Qh6#,False
1777,Qxb6#,Qxb6#,True
1778,Bg6#,Bg6#,True
1779,Rh1#,Qh1#,False
1780,Rc3#,Qc7#,False
1781,Qg2#,Qh8#,False
1782,Qg8#,Qg8#,True
1783,Qb6#,Qb6#,True
1784,Qxg7#,Qxg7#,True
1785,Nxh7#,Nxh7#,True
1786,Qf2#,Qf2#,True
1787,Qxh3#,Qh2#,False
1788,Qb2#,Qb2#,True
1789,Qh7#,Qh7#,True
1790,Rf4#,Qg4#,False
1791,Rxg8#,Rxg8#,True
1792,Rxh7#,Rxh7#,True
1793,Qxg2#,Qxg2#,True
1794,Qxf7#,Qxf7#,True
1795,Qa1#,Qa1#,True
1796,Qd1#,Qd1#,True
1797,Rd8#,Rd8#,True
1798,Qe7#,Qf7#,False
1799,Qh3#,Qh3#,True
1800,Qh8#,Qh8#,True
1801,Re2#,Rf1#,False
1802,Qxh7#,Qxh7#,True
1803,Bxc4#,Ra8#,False
1804,Qxe7#,Qe7#,False
1805,b5#,Qc1#,False
1806,Qxe7#,Qxe7#,True
1807,Rd2#,Qd1#,False
1808,Qg1#,Qg1#,True
1809,Rb5#,Qa5#,False
1810,Rxd8#,Rd8#,False
1811,Re2#,Rb6#,False
1812,Qb1#,Qb1#,True
1813,Qg1#,Qg1#,True
1814,Qg4#,Qg4#,True
1815,Qa5#,Qa5#,True
1816,Qxg7#,Qxg7#,True
1817,Qxd1#,Qxd1#,True
1818,Qxh7#,Qh7#,False
1819,Rh6#,Rh6#,True
1820,Qg2#,Qg1#,False
1821,Qe2#,Qe2#,True
1822,Rh2#,Rh2#,True
1823,Qc2#,Qc2#,True
1824,Rd1#,Qh2#,False
1825,Ra1#,Ra1#,True
1826,Ba3#,Ba3#,True
1827,Qxg2#,Qxg2#,True
1828,Qxh2#,Qh6#,False
1829,Qh2#,Qh2#,True
1830,Qcc1#,Qcc1#,True
1831,Qh8#,Qh8#,True
1832,Rxd5#,Rxd5#,True
1833,Qh3#,Qh3#,True
1834,Rd8#,Rd8#,True
1835,Rh1#,Qh1#,False
1836,Rhd7#,Rhd7#,True
1837,Qb5#,Qb5#,True
1838,Qxg7#,Qxg7#,True
1839,Rc8#,Rc8#,True
1840,Qh4#,Qh1#,False
1841,f4#,Ra8#,False
1842,Qf2#,Qf2#,True
1843,Qxg5#,Qxg5#,True
1844,Qxh7#,Qxh7#,True
1845,Qxe7#,Qxe7#,True
1846,Qxg1#,Qxg1#,True
1847,Qxf7#,Qxf7#,True
1848,Qxf3#,Qxf3#,True
1849,Qg5#,Qg5#,True
1850,Qh4#,Qh4#,True
1851,Qd1#,Qd1#,True
1852,Ra8#,Ra8#,True
1853,Rcg2#,Rcg2#,True
1854,Rf2#,Rf2#,True
1855,Qg4#,Qg4#,True
1856,Nxc6#,Qxf6#,False
1857,Qxh2#,Qh8#,False
1858,Qf2#,Qf2#,True
1859,Qb3#,Qb3#,True
1860,Ra2#,Ra2#,True
1861,Qe7#,Qe7#,True
1862,Qxd8#,Qe1#,False
1863,Qxg5#,Qxg5#,True
1864,Qf7#,Qf7#,True
1865,Qd1#,Qd1#,True
1866,Rb8#,Rb8#,True
1867,Re5#,Re5#,True
1868,Qxb6#,Qf1#,False
1869,Qa8#,Qa8#,True
1870,Qxf1#,Qxf1#,True
1871,Qf2#,Qf2#,True
1872,Qxg2#,Qxg2#,True
1873,Rh1#,Rh1#,True
1874,Rd8#,Qa8#,False
1875,Rd8#,Rd8#,True
1876,Rxd8#,Rxd8#,True
1877,Qg7#,Qg7#,True
1878,Bg5#,Qh5#,False
1879,Qxf6#,Qxf6#,True
1880,Qb3#,Qb3#,True
1881,Rxe8#,Qe7#,False
1882,Qh8#,Qh8#,True
1883,Qxg2#,Qxg2#,True
1884,Rd1#,Rd1#,True
1885,Re1#,Qa2#,False
1886,Rc8#,Qf7#,False
1887,Qf2#,Qh6#,False
1888,Qa8#,Qa8#,True
1889,Qxg4#,Qxg4#,True
1890,Qxb2#,Qxb2#,True
1891,Qf2#,Qf2#,True
1892,Qxf2#,Qxf2#,True
1893,Qf4#,Qf4#,True
1894,Rd1#,Qc8#,False
1895,Ra4#,Ra4#,True
1896,Qxf7#,Qxf7#,True
1897,Rxd8#,Qc3#,False
1898,Bf6#,Rg3#,False
1899,Qxg7#,Qxg7#,True
1900,Qxb4#,Qxb4#,True
1901,Qxf4#,Qxf4#,True
1902,Qaa7#,Qaa7#,True
1903,Qf7#,Qh7#,False
1904,Rxg7#,Rxg7#,True
1905,Rb8#,Rb8#,True
1906,Qxh7#,Qh7#,False
1907,Qxf8#,Qf7#,False
1908,Qxg7#,Qxg7#,True
1909,Qxg2#,Qxg2#,True
1910,Nf6#,Qh7#,False
1911,Qf7#,Qf7#,True
1912,Qxg7#,Qxg7#,True
1913,Qd1#,Qd1#,True
1914,Qg7#,Qh8#,False
1915,Ng6#,Qh2#,False
1916,R1d7#,R8d7#,False
1917,Rh8#,Rh8#,True
1918,Qh4#,Qh4#,True
1919,Qxg2#,Qxg2#,True
1920,Qe3#,Qe3#,True
1921,Nxd6#,Qb5#,False
1922,d8=Q#,d8=Q#,True
1923,Qxh7#,Qh7#,False
1924,Qxe2#,Qxe2#,True
1925,Qxc2#,Qc4#,False
1926,Qe8#,Qe8#,True
1927,c8=Q#,Rc8#,False
1928,Qxf1#,Qxf1#,True
1929,Qh8#,Qh8#,True
1930,Qxf7#,Qxf7#,True
1931,Qe6#,Qf6#,False
1932,Qg4#,Qg4#,True
1933,Qxc8#,Qc8#,False
1934,Rb8#,Rb8#,True
1935,Qxb2#,Qb7#,False
1936,Qxc6#,Qxc6#,True
1937,f6#,Qf1#,False
1938,Qg7#,Qg7#,True
1939,Qxg2#,Qxg2#,True
1940,Qh5#,Qh5#,True
1941,Qg2#,Qg2#,True
1942,Qxg7#,Qxg7#,True
1943,Qxe1#,Qxe1#,True
1944,Qh1#,Qh1#,True
1945,Qg2#,Qg2#,True
1946,Qh2#,Qh2#,True
1947,Qh6#,Qh6#,True
1948,Qxg2#,Qh7#,False
1949,Qf7#,Qf7#,True
1950,Qxg2#,Qh3#,False
1951,Qxe1#,Qxe1#,True
1952,Ra6#,Ra6#,True
1953,Qxf2#,Qf8#,False
1954,Qxg2#,Qxg2#,True
1955,Rxd8#,Qh7#,False
1956,Qb2#,Qb2#,True
1957,Qd2#,Qd2#,True
1958,Qxe2#,Qxe2#,True
1959,Qf6#,Qf8#,False
1960,Rh8#,Rh8#,True
1961,Qxb2#,Qb3#,False
1962,Qg2#,Qg2#,True
1963,Qf2#,Qf2#,True
1964,Rd2#,Rd2#,True
1965,Rg8#,Rg8#,True
1966,Qxf7#,Qxf7#,True
1967,Qxb7#,Qh5#,False
1968,Qh3#,Qh3#,True
1969,Ne3#,Qh3#,False
1970,Qg2#,Qg2#,True
1971,Rh5#,Rh5#,True
1972,Rf7#,Rf7#,True
1973,Qg7#,Qh8#,False
1974,Be5#,Be5#,True
1975,Qf2#,Qf2#,True
1976,Qxb8#,Qxb8#,True
1977,Rf8#,Rf8#,True
1978,Qc5#,Qh4#,False
1979,Rh1#,Rh1#,True
1980,Re8#,Re8#,True
1981,Qgg1#,Qgg1#,True
1982,Qb6#,Qb6#,True
1983,Qh8#,Qh8#,True
1984,Rxb1#,Qb7#,False
1985,Qxg2#,Qxg2#,True
1986,Rf7#,Rf7#,True
1987,Rd1#,Qe1#,False
1988,Rg8#,Qh8#,False
1989,Rg1#,Rh6#,False
1990,Qxg7#,Qxg7#,True
1991,Qh5#,Qh5#,True
1992,Qf1#,Qf1#,True
1993,Qxd8#,Qxd8#,True
1994,Qg3#,Qg3#,True
1995,Qh5#,Qh5#,True
1996,Qe1#,Qg4#,False
1997,Qxf2#,Qxf2#,True
1998,Rxf7#,Rxf7#,True
1999,Rxh7#,Rxh7#,True
2000,b5#,Qb3#,False
2001,Rc8#,Rc8#,True
2002,Qd8#,Qd8#,True
2003,Qxe7#,Qe7#,False
2004,Bxf7#,Qh6#,False
2005,Qxh2#,Qxh2#,True
2006,Qg7#,Qh8#,False
2007,Qg7#,Qh3#,False
2008,Rh2#,Rh2#,True
2009,Rf8#,Qf7#,False
2010,Qf7#,Qf7#,True
2011,Rdg7#,Rdg7#,True
2012,Rxe1#,Qxe1#,False
2013,Qxg7#,Qxg7#,True
2014,Qf1#,Qf1#,True
2015,Bg4#,Rb8#,False
2016,Rb6#,Qc6#,False
2017,Rf8#,Rf8#,True
2018,Qg7#,Qg7#,True
2019,Qxh2#,Qxh2#,True
2020,Qxc2#,Qc6#,False
2021,Rxb1#,Rxb1#,True
2022,Qxh7#,Qxh7#,True
2023,Qxf5#,Qxf5#,True
2024,Rh2#,Rh2#,True
2025,Qxe1#,Qxe1#,True
2026,Qxb2#,Qxb2#,True
2027,Rh6#,Rh6#,True
2028,Rd7#,Qd7#,False
2029,Qh7#,Qh7#,True
2030,Qxg2#,Qxg2#,True
2031,Rd1#,Rd1#,True
2032,Qg2#,Qh4#,False
2033,Bf6#,Rh7#,False
2034,Rxa7#,Qb4#,False
2035,Qg7#,Qg7#,True
2036,Rh1#,Rh1#,True
2037,Qxg7#,Qg7#,False
2038,Qg8#,Qh7#,False
2039,Ra8#,Qa8#,False
2040,Qh7#,Qh7#,True
2041,Qg4#,Qg4#,True
2042,Qxg6#,Qxg6#,True
2043,Qh4#,Qh4#,True
2044,Rh1#,Rh1#,True
2045,Qxg7#,Qxg7#,True
2046,Qxg7#,Qxg7#,True
2047,Qxg2#,Qxg2#,True
2048,Qh7#,Qh7#,True
2049,Ra7#,Qa8#,False
2050,Qxg7#,Qxg7#,True
2051,Re1#,Rh8#,False
2052,Qf8#,Qh8#,False
2053,Qxg2#,Qxg2#,True
2054,Rh7#,Rh7#,True
2055,Qb4#,Qb4#,True
2056,Qh1#,Qh1#,True
2057,Qc8#,Qc8#,True
2058,Qg7#,Qg7#,True
2059,Bc5#,Qb2#,False
2060,Rd1#,Qb1#,False
2061,Qd2#,Qd2#,True
2062,Bf5#,Qh7#,False
2063,Qc8#,Qc8#,True
2064,Qxd5#,Qg1#,False
2065,Re1#,Rg2#,False
2066,Ne7#,Qh8#,False
2067,Qh1#,Qh1#,True
2068,Rb5#,Rb5#,True
2069,Qxg7#,Qh7#,False
2070,Qxe8#,Qxe8#,True
2071,Qxh7#,Qxh7#,True
2072,Ne3#,Ra8#,False
2073,Rh8#,Rh1#,False
2074,Qxg2#,Qxg2#,True
2075,Qg6#,Qg6#,True
2076,Qh1#,Qh1#,True
2077,Qxf6#,Qxf6#,True
2078,Qf2#,Qf2#,True
2079,Rf8#,Rf8#,True
2080,Qxc3#,Qf7#,False
2081,Bd3#,Qf2#,False
2082,Qxe8#,Qe8#,False
2083,Qe6#,Qh7#,False
2084,Qe6#,Qh3#,False
2085,Qxe1#,Qc5#,False
2086,Qe8#,Qa3#,False
2087,Rh2#,Rh2#,True
2088,Rh3#,Rb7#,False
2089,Qxg7#,Qxg7#,True
2090,Qd5#,Qd5#,True
2091,Qf8#,Qf8#,True
2092,Qg7#,Qg7#,True
2093,Qg3#,Qg3#,True
2094,Qxg7#,Qxg7#,True
2095,Rh2#,Rh2#,True
2096,Re4#,Qd8#,False
2097,Qh7#,Qh7#,True
2098,Qxf2#,Qxf2#,True
2099,Rxe7#,Qxf8#,False
2100,Qxf7#,Qxf7#,True
2101,Rd1#,Rd1#,True
2102,Qg7#,Qg7#,True
2103,Rxf8#,Rf8#,False
2104,c8=Q#,Qf7#,False
2105,Qxf7#,Qxf7#,True
2106,Qxa7#,Qxa7#,True
2107,Qxh2#,Qxh2#,True
2108,Bxc3#,Qg6#,False
2109,Qh2#,Qh2#,True
2110,Qxh7#,Qxh7#,True
2111,Qxh7#,Qh4#,False
2112,Qb6#,Qb6#,True
2113,Qh8#,Qh8#,True
2114,Ra7#,Ra7#,True
2115,Qxc7#,Qh8#,False
2116,Qh7#,Qh7#,True
2117,Qb7#,Qb7#,True
2118,Qxf1#,Qxf1#,True
2119,Qh8#,Qh8#,True
2120,Qc3#,Qc3#,True
2121,Qg7#,Qg7#,True
2122,Qh7#,Qh7#,True
2123,Qxg2#,Qxg2#,True
2124,Qb4#,Qb4#,True
2125,Qd6#,Qd6#,True
2126,Qh7#,Qh7#,True
2127,Qa8#,Qa8#,True
2128,Qb2#,Qb2#,True
2129,Rh8#,Qg5#,False
2130,Qxh7#,Qxh7#,True
2131,Ne6#,Qh4#,False
2132,Qh2#,Qh2#,True
2133,Qh2#,Qh2#,True
2134,Rc8#,Rc8#,True
2135,Qxe8#,Qh4#,False
2136,Ra8#,Ra8#,True
2137,Qxc2#,Qxc2#,True
2138,Qf7#,Qxh6#,False
2139,Qb5#,Qb5#,True
2140,Qb3#,Qb3#,True
2141,Ra1#,Ra1#,True
2142,Qc7#,Qc7#,True
2143,Qg3#,Qg3#,True
2144,Qxf2#,Qxf2#,True
2145,Rf8#,Qh6#,False
2146,Qxg2#,Qxg2#,True
2147,Qxd8#,Qd8#,False
2148,Qxh7#,Qxh7#,True
2149,Rc8#,Qd8#,False
2150,Rxd8#,Rxd8#,True
2151,Rd8#,Rd8#,True
2152,Qa1#,Qa1#,True
2153,Qxd2#,Qxd2#,True
2154,Qf7#,Qf7#,True
2155,Qxe1#,Qxe1#,True
2156,Be3#,Qf1#,False
2157,Qe1#,Qe1#,True
2158,Qxf2#,Qxf2#,True
2159,Nf3#,Qxc3#,False
2160,Rxe8#,Rxe8#,True
2161,Qxf7#,Qxf7#,True
2162,Qc7#,Qc7#,True
2163,Ne4#,Qe5#,False
2164,Ra8#,Ra8#,True
2165,Rh1#,Qe4#,False
2166,Qe4#,Qe3#,False
2167,Qxg2#,Qxg2#,True
2168,Qxg7#,Qxg7#,True
2169,Rxd8#,Qxd8#,False
2170,Qh8#,Qh8#,True
2171,Qxf2#,Qxf2#,True
2172,Qh1#,Qh1#,True
2173,Qf8#,Qf8#,True
2174,Qxc2#,Qxc2#,True
2175,Qxd3#,Qxd3#,True
2176,Qxg7#,Qxg7#,True
2177,Qxe7#,Qxe7#,True
2178,Qe8#,Qf8#,False
2179,Qe1#,Qe1#,True
2180,Rd8#,Rd8#,True
2181,Qg2#,Qh2#,False
2182,Qg8#,Qg8#,True
2183,Rxd1#,Rd1#,False
2184,Ra1#,Rh1#,False
2185,Qxh7#,Qxh7#,True
2186,Nxg6#,Qh7#,False
2187,g8=Q#,Qf5#,False
2188,Qf1#,Qf1#,True
2189,Qh7#,Qh7#,True
2190,Qg7#,Qg7#,True
2191,Qf7#,Qf7#,True
2192,Rxb7#,Bc6#,False
2193,Qf2#,Qf2#,True
2194,Qf7#,Qf7#,True
2195,Qxh2#,Qxh2#,True
2196,Qxd8#,Qxd8#,True
2197,Qxh7#,Qxh7#,True
2198,Qg8#,Qh8#,False
2199,Qxg7#,Qxg7#,True
2200,Rh1#,Rh1#,True
2201,Qxh2#,Qxh2#,True
2202,Qxg2#,Qxg2#,True
2203,Qc6#,Qc6#,True
2204,Rb1#,Rb1#,True
2205,Qf2#,Qf2#,True
2206,Nf3#,Rg2#,False
2207,Qxe2#,Qf2#,False
2208,Qg8#,Qh8#,False
2209,Qa1#,Qa1#,True
2210,Rxb1#,Rxb1#,True
2211,Qh4#,Qh4#,True
2212,Qxc8#,Qxc8#,True
2213,Qxf2#,Qxf2#,True
2214,Qxh2#,Qxh2#,True
2215,Qxf8#,Qxf8#,True
2216,Qxh5#,Qxh5#,True
2217,Qh2#,Qh2#,True
2218,Bc4#,Qc5#,False
2219,Qxg2#,Qg1#,False
2220,Qxg2#,Qxg2#,True
2221,Ra6#,Ra6#,True
2222,Qxg7#,Qxg7#,True
2223,Rh3#,Rh8#,False
2224,Qg2#,Qg2#,True
2225,Qh8#,Qh8#,True
2226,Qxh2#,Qxh2#,True
2227,Qxd2#,Qxd2#,True
2228,Qh8#,Qh8#,True
2229,Qxh7#,Qxh7#,True
2230,Qxh7#,Qxh7#,True
2231,Qxd1#,Qxd1#,True
2232,Ra1#,Ra1#,True
2233,Qxh7#,Qxh7#,True
2234,Qxf2#,Qxf2#,True
2235,Qxg2#,Qxg2#,True
2236,Qh7#,Qh7#,True
2237,Qh6#,Qh7#,False
2238,Qa5#,Qa5#,True
2239,Ne2#,Ne2#,True
2240,Qg7#,Qg7#,True
2241,Qh1#,Qh7#,False
2242,Rh1#,Rh1#,True
2243,Qh3#,Qh3#,True
2244,e1=Q#,Rc8#,False
2245,Bd5#,Qb8#,False
2246,Qd2#,Qd2#,True
2247,Qxh7#,Qxh7#,True
2248,Rxc2#,Rxc2#,True
2249,Qh1#,Qh1#,True
2250,Qf8#,Qf8#,True
2251,Bh6#,Qh6#,False
2252,Ra8#,Ra8#,True
2253,Qf8#,Qf8#,True
2254,Rh1#,Qh6#,False
2255,Qe1#,Qe1#,True
2256,Kc2#,Kc2#,True
2257,Qhh1#,,False
2258,Qh2#,Qh2#,True
2259,c5#,c5#,True
2260,Qxg2#,Qxg2#,True
2261,Qg7#,Qg7#,True
2262,Nxc2#,Qa6#,False
2263,Qxf7#,Qxf7#,True
2264,Qf6#,Qf6#,True
2265,Rxh2#,Rxh2#,True
2266,Qe2#,Qe2#,True
2267,Qg2#,Qg2#,True
2268,Qxa7#,Qxa7#,True
2269,Qxh3#,Qh7#,False
2270,Qxh7#,Qxh7#,True
2271,Rf8#,Rf8#,True
2272,Qxh7#,Qh7#,False
2273,Qf7#,Qf7#,True
2274,Qe7#,Qe7#,True
2275,Qxh2#,Qxh2#,True
2276,Qxh7#,Qxh7#,True
2277,Qxh7#,Qxh7#,True
2278,Rh3#,Rh3#,True
2279,Qxf7#,Qxf7#,True
2280,Rc8#,Rc8#,True
2281,Qa2#,Qa2#,True
2282,Qh1#,Qh1#,True
2283,Bc3#,Bc3#,True
2284,Qg2#,Qg2#,True
2285,Qh8#,Qh8#,True
2286,Qf7#,Qh8#,False
2287,Qh2#,Qh2#,True
2288,Qxg7#,Qxg7#,True
2289,Rf1#,Rf1#,True
2290,e8=Q#,e8=Q#,True
2291,Qxc2#,Qh1#,False
2292,Qh7#,Qh7#,True
2293,Rd1#,Rd1#,True
2294,Qxe7#,Qxe7#,True
2295,Qxd2#,Qxf2#,False
2296,Qe6#,Qe6#,True
2297,Qf2#,Qf2#,True
2298,Rxf2#,Rxf2#,True
2299,Qxf5#,Qxf5#,True
2300,Rh7#,Rh7#,True
2301,Qh1#,Qh1#,True
2302,Qc3#,Qc3#,True
2303,Qg5#,Qg8#,False
2304,Qxh6#,Qxh6#,True
2305,Qe4#,Qe4#,True
2306,Qh7#,Qh7#,True
2307,Qa1#,Qa1#,True
2308,Qh8#,Qh8#,True
2309,Qh2#,Qh2#,True
2310,Nf7#,Nf5#,False
2311,Qxg7#,Qxg7#,True
2312,Qg4#,Qg4#,True
2313,Rg8#,Qh6#,False
2314,Rc7#,Rc7#,True
2315,Rxa6#,Rxa6#,True
2316,Qg8#,Qg8#,True
2317,Ra1#,Rb1#,False
2318,Qxe8#,Qh6#,False
2319,Qg7#,Qg7#,True
2320,Bg3#,Qh1#,False
2321,Qxg7#,Qg7#,False
2322,Nc7#,Qxe5#,False
2323,Qxh7#,Qxh7#,True
2324,Q8h8#,Q8h8#,True
2325,Rh8#,Rh8#,True
2326,f8=Q#,f8=Q#,True
2327,Rc3#,Rc3#,True
2328,Rxc8#,Rf1#,False
2329,Qxc6#,Qxc6#,True
2330,Qxh3#,Qxh3#,True
2331,Rh8#,Rh8#,True
2332,Rd8#,Rd1#,False
2333,Re1#,Qf1#,False
2334,Rf7#,Rf7#,True
2335,Qe6#,Qe6#,True
2336,Qf4#,Qf4#,True
2337,Qg7#,Qg7#,True
2338,Qc1#,Qc1#,True
2339,Qc1#,Qc1#,True
2340,Qxh2#,Qxh2#,True
2341,Qh7#,Qh7#,True
2342,Qd7#,Qd7#,True
2343,Rh8#,Rh8#,True
2344,Qxb2#,Qxb2#,True
2345,Qb7#,Qb7#,True
2346,Qxh7#,Qh3#,False
2347,Qxg2#,Qxg2#,True
2348,Qh3#,Qh3#,True
2349,Qxf1#,Qxf1#,True
2350,Rxf8#,Rxf8#,True
2351,Nh3#,Qh1#,False
2352,Rxd1#,Rxd1#,True
2353,Qxf7#,Qxf7#,True
2354,Rh5#,Rh5#,True
2355,Qf2#,Qxh3#,False
2356,Qh1#,Qh1#,True
2357,Qf5#,Qf5#,True
2358,Qb7#,Qb7#,True
2359,Qf6#,Qf6#,True
2360,Qxg8#,Qxg8#,True
2361,Qa7#,Qa7#,True
2362,Qxf7#,Qxf7#,True
2363,Re8#,Qa8#,False
2364,Rh7#,Rh7#,True
2365,Qg2#,Qh1#,False
2366,Rh8#,Rh8#,True
2367,Qd3#,Qd3#,True
2368,Qf8#,Qf8#,True
2369,Ra6#,Ra6#,True
2370,Qe3#,Qe5#,False
2371,Qh3#,Qh3#,True
2372,Rf6#,Rf6#,True
2373,Rxe8#,Rxe8#,True
2374,Qxf7#,Qxf7#,True
2375,Rb1#,Rb1#,True
2376,Qg2#,Qg2#,True
2377,Qe1#,Qf1#,False
2378,Qd7#,Qd7#,True
2379,Rxg7#,Qh7#,False
2380,Qf7#,Qf7#,True
2381,Qxh2#,Qxh2#,True
2382,Rd4#,Qd4#,False
2383,Qf7#,Qf7#,True
2384,Qxg2#,Qxg2#,True
2385,Bc5#,Rf1#,False
2386,Qxh2#,Qxh2#,True
2387,Ra7#,Ra7#,True
2388,Rh1#,Rh1#,True
2389,Qg2#,Qh1#,False
2390,Qg2#,Qg2#,True
2391,Qb7#,Qb8#,False
2392,Qxd8#,Qe5#,False
2393,Qaa1#,Qa7#,False
2394,Qxg5#,Qxg5#,True
2395,Nxc7#,Qh5#,False
2396,Rxc1#,Rxc1#,True
2397,Qf2#,Qf2#,True
2398,Qb2#,Qb2#,True
2399,Qxg2#,Qxg2#,True
2400,Qxg7#,Qxg7#,True
2401,Qg7#,Qg7#,True
2402,Rd3#,Rd3#,True
2403,Qxg2#,Qxg2#,True
2404,Qh5#,Qh5#,True
2405,Be6#,Qe8#,False
2406,Qh6#,Qh6#,True
2407,Qxg7#,Qxg7#,True
2408,Qh4#,Qh4#,True
2409,Qe1#,Qc7#,False
2410,Qxg2#,Qxg2#,True
2411,Nxe3#,Qf6#,False
2412,Qh7#,Qh7#,True
2413,Rg2#,Rg2#,True
2414,Qg6#,Qh2#,False
2415,Qh1#,Qh1#,True
2416,Rf8#,Rf8#,True
2417,Rxc8#,Rxc8#,True
2418,Qc1#,Qc1#,True
2419,Qxe1#,Qh6#,False
2420,Rd8#,Qa7#,False
2421,Qxg7#,Qxg7#,True
2422,Rxh5#,Qg8#,False
2423,Qxg7#,Qxg7#,True
2424,Rh8#,Qh6,False
2425,Rd8#,Rd8#,True
2426,Rxf8#,Rxf8#,True
2427,Qxe6#,Qxe6#,True
2428,Qf2#,Qf2#,True
2429,Rh3#,Rh3#,True
2430,Qf7#,Qf7#,True
2431,Rg8#,Rg8#,True
2432,Qa7#,Qa7#,True
2433,Qxg5#,Qxg5#,True
2434,Qe1#,Qe1#,True
2435,Qxg7#,Qh5#,False
2436,Qf7#,Qf7#,True
2437,Ng4#,Ng4#,True
2438,Qg7#,Qh7#,False
2439,Qa8#,Qa8#,True
